key	nubKey	canonicalName	first_observed	last_observed	class	kingdom
152546865	5674047	Nassella hyalina	1897	1897	Liliopsida	Plantae
152546866	5674110	Nassella filiculmis	1949	1949	Liliopsida	Plantae
152546832	5674218	Setaria dielsii	1947	1947	Liliopsida	Plantae
152546801	5674620	Echinaria capitata	1880	1994	Liliopsida	Plantae
213212789	5674825	Cynodon incompletus	1895	1952	Liliopsida	Plantae
152546796	5674888	Schmidtia kalahariensis	1961	1961	Liliopsida	Plantae
152546845	5674919	Tragus koelerioides	1887	1947	Liliopsida	Plantae
152546794	5676003	Fargesia spathacea	1988	1997	Liliopsida	Plantae
152546798	5677636	Cynodon convergens	1947	1947	Liliopsida	Plantae
152546871	5678495	Chloris pycnothrix	1992	1992	Liliopsida	Plantae
152546790	5679692	Enteropogon acicularis	1953	1953	Liliopsida	Plantae
152546856	5679952	Polypogon chilensis	1906	1978	Liliopsida	Plantae
213213669	5688347	Sedum sediforme	2013	2020	Magnoliopsida	Plantae
152544707	5690287	Sedum cepaea	1866	2025	Magnoliopsida	Plantae
152543786	5704991	Helenium clementii	1972	1972	Magnoliopsida	Plantae
152543736	5709400	Tragopogon mirabilis	2000	2010	Magnoliopsida	Plantae
213213564	5724924	Charonia lampas	2021	2021	Gastropoda	Animalia
213213014	5739284	Porphyrio poliocephalus	1982	1998	Aves	Animalia
152543282	5786666	Hydrochoerus hydrochaeris	2003	2003	Mammalia	Animalia
159747121	5788513	Spizaetus melanoleucus	2017	2017	Aves	Animalia
213213497	5795017	Ferussacia folliculum	1866	2015	Gastropoda	Animalia
152544614	5831906	Bupleurum gerardi	1886	2010	Magnoliopsida	Plantae
159747326	5844936	Cyanopica cooki	2015	2023	Aves	Animalia
159747243	5845390	Gracupica nigricollis	NA	NA	Aves	Animalia
213213869	5869933	Laelius pedatus	2009	2009	Insecta	Animalia
152543292	5914287	Melia azedarach	2006	2021	Magnoliopsida	Plantae
213214486	5928306	Lepidium draba chalepense	1912	1912	Magnoliopsida	Plantae
213213885	5928735	Sulla coronaria	1995	1995	Magnoliopsida	Plantae
159747363	5959227	Ara macao	2002	2002	Aves	Animalia
213215287	6026420	Seseli montanum	1815	1988	Magnoliopsida	Plantae
152544617	6026972	Bupleurum praealtum	1835	1892	Magnoliopsida	Plantae
213215300	6027290	Daucus littoralis	1997	1997	Magnoliopsida	Plantae
152544549	6027313	Daucus glochidiatus	1892	1949	Magnoliopsida	Plantae
152545980	6035549	Chenopodium striatiforme	1862	1967	Magnoliopsida	Plantae
213212858	6068804	Cenchrus petiolaris	2000	2022	Liliopsida	Plantae
213215184	6076279	Centaurea diluta algeriensis	1918	1918	Magnoliopsida	Plantae
159747246	6091856	Sturnia sinensis	NA	2008	Aves	Animalia
213212832	6100941	Sturnia pagodarum	2020	2024	Aves	Animalia
159747203	6101013	Chloris spinoides	2003	2003	Aves	Animalia
182133220	6101215	Leptoptilos crumenifer	NA	NA	Aves	Animalia
213213059	6101224	Spilopelia chinensis	2020	2024	Aves	Animalia
152544011	6128436	Amphibalanus reticulatus	1997	2016	Maxillopoda	Animalia
213214354	6132234	Rhynchophorus ferrugineus	2020	2024	Insecta	Animalia
213212495	6159238	Lacerta strigata	2021	2021	Squamata	Animalia
152543163	6159273	Lacerta viridis	2006	2024	Squamata	Animalia
182133774	6161327	Natrix tessellata	1962	2025	Squamata	Animalia
213215199	6300531	Petasites japonicus japonicus	2008	2021	Magnoliopsida	Plantae
213215190	6302047	Kalimeris incisa incisa	2018	2018	Magnoliopsida	Plantae
152544565	6308164	Scandix australis grandiflora	1894	1894	Magnoliopsida	Plantae
213212959	6313049	Triticum turgidum polonicum	1895	1926	Liliopsida	Plantae
213212960	6313051	Triticum turgidum durum	1954	2023	Liliopsida	Plantae
213214988	6363863	Arenaria montana	2021	2025	Magnoliopsida	Plantae
152545235	6366597	Gentiana acaulis	1844	1911	Magnoliopsida	Plantae
152546347	6374790	Clematis integrifolia	1882	2025	Magnoliopsida	Plantae
213214916	6391450	Persicaria glabra	2011	2011	Magnoliopsida	Plantae
213215599	6400569	Rhododendron tomentosum	1858	1988	Magnoliopsida	Plantae
213213515	6402873	Physalis ixocarpa	1912	1970	Magnoliopsida	Plantae
152545693	6410563	Leonurus japonicus	1939	2025	Magnoliopsida	Plantae
213213461	6427623	Oenothera villosa villosa	1828	2017	Magnoliopsida	Plantae
213212773	6431611	Festuca geniculata	1886	2005	Liliopsida	Plantae
152547112	6431764	Aristida longespica	1891	1891	Liliopsida	Plantae
152545962	6447496	Atriplex leptocarpa	1911	1951	Magnoliopsida	Plantae
152545905	6447806	Axyris amaranthoides	1918	2005	Magnoliopsida	Plantae
152544015	6467647	Amphibalanus improvisus	1700	2021	Maxillopoda	Animalia
213213344	6476579	Dolichoplana signata	2018	2018	NA	Animalia
213215299	6550056	Daucus carota sativus	2018	2023	Magnoliopsida	Plantae
159747368	6559940	Helictochloa bromoides	1950	1950	Liliopsida	Plantae
213214891	6709291	Reynoutria compacta	1981	2021	Magnoliopsida	Plantae
152546942	6710856	Austrostipa scabra scabra	1897	1939	Liliopsida	Plantae
152544135	6718178	Cryptachaea blattea	2002	2026	Arachnida	Animalia
213214813	6913023	Aceria brachytarsus	2014	2023	Arachnida	Animalia
213214803	6913500	Eriophyes alniincanae	2013	2018	Arachnida	Animalia
152544386	6931186	Nicoletia phytophila	2016	2018	Insecta	Animalia
152543712	7009279	Laonome calida	2014	2016	Polychaeta	Animalia
152543660	7066596	Zinnia angustifolia angustifolia	1948	1950	Magnoliopsida	Plantae
213214236	7100404	Acer buergerianum	2020	2022	Magnoliopsida	Plantae
213214756	7104074	Salix lapponum	1993	2021	Magnoliopsida	Plantae
213214926	7136602	Armeria alliacea	2020	2021	Magnoliopsida	Plantae
152543413	7161168	Lopezia racemosa	1978	1998	Magnoliopsida	Plantae
213215678	7219988	Crataegus microphylla microphylla	2017	2020	Magnoliopsida	Plantae
152544039	7222196	Achillea salicifolia salicifolia	1986	1986	Magnoliopsida	Plantae
213215073	7222255	Lactuca macrophylla macrophylla	2002	2021	Magnoliopsida	Plantae
213215071	7223177	Crepis sancta sancta	1948	2020	Magnoliopsida	Plantae
152545828	7223680	Gilia capitata capitata	1921	2016	Magnoliopsida	Plantae
213215279	7224069	Petroselinum crispum crispum	1872	2018	Magnoliopsida	Plantae
213213758	7225456	Vicia narbonensis narbonensis	1888	2017	Magnoliopsida	Plantae
152545323	7225621	Neslia paniculata paniculata	1867	2015	Magnoliopsida	Plantae
213213583	7225712	Calystegia silvatica silvatica	2008	2020	Magnoliopsida	Plantae
152543162	7239373	Uromyces veratri	1852	1852	Pucciniomycetes	Fungi
213212265	7239389	Uromyces proeminens	NA	NA	Pucciniomycetes	Fungi
213212211	7261816	Eptesicus nilssonii	2016	2016	Mammalia	Animalia
213214759	7266656	Salix rorida	2011	2021	Magnoliopsida	Plantae
152546050	7267492	Silene nocturna nocturna	1997	2009	Magnoliopsida	Plantae
152546075	7267631	Dianthus giganteus giganteus	1993	2020	Magnoliopsida	Plantae
152545236	7270381	Gentiana asclepiadea	1961	2025	Magnoliopsida	Plantae
152545803	7270761	Actinidia deliciosa	2000	2020	Magnoliopsida	Plantae
213215722	7272185	Rosa carolina carolina	2011	2021	Magnoliopsida	Plantae
152544784	7272312	Filipendula camtschatica	1948	1948	Magnoliopsida	Plantae
213214398	7277946	Adonis aestivalis aestivalis	2017	2017	Magnoliopsida	Plantae
182134783	7278040	Thalictrum delavayi	2020	2020	Magnoliopsida	Plantae
152546236	7278926	Malope malacoides	1995	2021	Magnoliopsida	Plantae
213214974	7282357	Echinopsis albispinosa	2012	2012	Magnoliopsida	Plantae
213214856	7288892	Calandrinia pilosiuscula	1900	1956	Magnoliopsida	Plantae
213214917	7291643	Persicaria filiformis	2021	2025	Magnoliopsida	Plantae
152544751	7293094	Elaeagnus macrophylla	2013	2023	Magnoliopsida	Plantae
152545521	7294644	Nonea pulla	1932	1932	Magnoliopsida	Plantae
152545516	7294722	Cerinthe minor	1883	1957	Magnoliopsida	Plantae
152545542	7294771	Heliotropium suaveolens	2005	2005	Magnoliopsida	Plantae
182134726	7296375	Viola hederacea	2020	2020	Magnoliopsida	Plantae
213214924	7298085	Armeria humilis humilis	2021	2021	Magnoliopsida	Plantae
152546304	7298858	Valerianella coronata	1823	1988	Magnoliopsida	Plantae
213214344	7300414	Epimedium pinnatum	2012	2020	Magnoliopsida	Plantae
152544771	7300922	Pilea hyalina	1980	1980	Magnoliopsida	Plantae
213213764	7302355	Vicia benghalensis benghalensis	1984	2022	Magnoliopsida	Plantae
152545669	7303024	Plantago myosuros	1895	1948	Magnoliopsida	Plantae
152545760	7307829	Lavandula dentata	2006	2006	Magnoliopsida	Plantae
152545740	7308043	Lamium garganicum garganicum	1906	1920	Magnoliopsida	Plantae
152546061	7314281	Paronychia brasiliana	1887	1949	Magnoliopsida	Plantae
213214184	7318199	Oxalis tetraphylla	2009	2021	Magnoliopsida	Plantae
152543454	7322373	Oenothera issleri	1955	2014	Magnoliopsida	Plantae
152543452	7322393	Oenothera indecora	1895	1950	Magnoliopsida	Plantae
152545940	7323341	Amaranthus capensis capensis	1890	1911	Magnoliopsida	Plantae
152545907	7323632	Ptilotus spicatus	1947	1947	Magnoliopsida	Plantae
152545938	7323810	Amaranthus mitchellii	1892	1948	Magnoliopsida	Plantae
152545937	7323834	Amaranthus macrocarpus macrocarpus	1911	1949	Magnoliopsida	Plantae
213213574	7324507	Ipomoea lacunosa lacunosa	1993	2018	Magnoliopsida	Plantae
182134831	7327719	Erica darleyensis	2016	2021	Magnoliopsida	Plantae
213215596	7327959	Daboecia cantabrica cantabrica	2012	2017	Magnoliopsida	Plantae
159749052	7331548	Alonsoa linearis	2017	2017	Magnoliopsida	Plantae
182134582	7331874	Veronica repens	2020	2025	Magnoliopsida	Plantae
213215431	7332517	Orobanche flava flava	1944	1945	Magnoliopsida	Plantae
152545687	7333212	Antirrhinum graniticum	1975	1975	Magnoliopsida	Plantae
152544703	7334263	Crassula decumbens	1904	1920	Magnoliopsida	Plantae
152544723	7334576	Sempervivum barbulatum	2009	2018	Magnoliopsida	Plantae
159747187	7340811	Euplectes macroura	2010	2010	Aves	Animalia
213212796	7341745	Spinus magellanicus	2020	2020	Aves	Animalia
152545620	7353862	Verbascum divaricatum	1954	1954	Magnoliopsida	Plantae
213215433	7359335	Odontites luteus	2009	2021	Magnoliopsida	Plantae
152546792	7361239	Triraphis mollis	1899	1947	Liliopsida	Plantae
213213933	7373959	Medicago ciliaris	1947	1948	Magnoliopsida	Plantae
152545896	7407436	Chenopodiastrum simplex	1882	1970	Magnoliopsida	Plantae
159746880	7425750	Stropholoma aurantiacum	2018	2018	Agaricomycetes	Fungi
182134291	7426824	Vicia melanops	1877	2007	Magnoliopsida	Plantae
213214773	7427741	Cratoxylum sumatranum blancoi	2014	2020	Magnoliopsida	Plantae
213212499	7444957	Podarcis liolepis	2011	2011	Squamata	Animalia
152545614	7477038	Scrophularia scorodonia	1907	1989	Magnoliopsida	Plantae
213215270	7480365	Hydrocotyle moschata	2012	2022	Magnoliopsida	Plantae
152544270	7481364	Fulvius subnitens	2008	2018	Insecta	Animalia
182134182	7484581	Desmanthus illinoensis	1995	1998	Magnoliopsida	Plantae
152544408	7497356	Tagetes tenuifolia	1992	2022	Magnoliopsida	Plantae
213215717	7499940	Prunus armeniaca	2013	2020	Magnoliopsida	Plantae
152544875	7501634	Rosa multiflora	1966	2020	Magnoliopsida	Plantae
152546291	7504215	Knautia integrifolia	1997	1997	Magnoliopsida	Plantae
152543618	7505045	Soliva anthemifolia	1893	1904	Magnoliopsida	Plantae
213213509	7505521	Zebrina detrita	1864	1864	Gastropoda	Animalia
152546108	7510471	Polygonum argyrocoleum	1995	1995	Magnoliopsida	Plantae
152546934	7517279	Rytidosperma tenuius	1948	1948	Liliopsida	Plantae
152545560	7519710	Orobanche amethystea	1984	1993	Magnoliopsida	Plantae
152546044	7523432	Silene behen	1978	1978	Magnoliopsida	Plantae
213212952	7528816	Avena nuda	2009	2009	Liliopsida	Plantae
152545485	7536406	Nemophila menziesii integrifolia	1895	1895	Magnoliopsida	Plantae
213213266	7536754	Dryopteris lacunosa	2018	2018	Polypodiopsida	Plantae
213213188	7540482	Cyperus longus	2007	2021	Liliopsida	Plantae
152546780	7549853	Disakisperma dubium	1921	1921	Liliopsida	Plantae
152545555	7564934	Odontites jaubertianus	2003	2024	Magnoliopsida	Plantae
152543843	7569785	Hieracium pilosum	1890	1890	Magnoliopsida	Plantae
152544533	7572133	Anoplophora glabripennis	2008	2008	Insecta	Animalia
213212473	7576179	Pantherophis spiloides	2022	2022	Squamata	Animalia
152545933	7576335	Amaranthus ozanonii	1983	2015	Magnoliopsida	Plantae
182133082	7581174	Eucheilota menoni	2009	2009	Hydrozoa	Animalia
182133732	7582319	Trioceros hoehnelii	2019	2019	Squamata	Animalia
152543631	7587923	Euchiton sphaericus	1892	1912	Magnoliopsida	Plantae
213213177	7594735	Carex curvata	1961	1994	Liliopsida	Plantae
213214104	7600329	Pulmonaria mollis	2013	2021	Magnoliopsida	Plantae
152544768	7602322	Urtica incisa	1911	1911	Magnoliopsida	Plantae
152545993	7606014	Alternanthera angustifolia	1895	1895	Magnoliopsida	Plantae
213214862	7624620	Rumex crispus robustus	2012	2015	Magnoliopsida	Plantae
152545979	7644304	Chenopodium borbasioides	1947	1962	Magnoliopsida	Plantae
182134180	7645889	Sesbania cannabina	1949	2022	Magnoliopsida	Plantae
152544089	7652364	Nephila	2010	2010	Arachnida	Animalia
182135060	7655198	Alternanthera denticulata	1895	1947	Magnoliopsida	Plantae
159748461	7668385	Bugulina simplex	NA	2007	Gymnolaemata	Animalia
152543207	7670473	Batrachochytrium salamandrivorans	2013	2018	Rhizophydiomycetes	Fungi
213214956	7685459	Atriplex pseudocampanulata	1895	1895	Magnoliopsida	Plantae
159747211	7690055	Carpodacus sibiricus	1996	2011	Aves	Animalia
152543850	7706146	Crepis nicaeensis	1860	1942	Magnoliopsida	Plantae
152545909	7707087	Dysphania glomulifera	1904	1924	Magnoliopsida	Plantae
213214651	7711892	Isatis quadrialata	1909	1932	Magnoliopsida	Plantae
152545666	7727786	Plantago loeflingii	1886	1886	Magnoliopsida	Plantae
213213093	7738621	Dinebra divaricatissima	1921	1921	Liliopsida	Plantae
152546045	7746901	Silene otites	1858	1985	Magnoliopsida	Plantae
213215005	7757300	Silene badaroi	2007	2020	Magnoliopsida	Plantae
213213754	7769230	Vicia lentoides	1913	1913	Magnoliopsida	Plantae
213214109	7769968	Tuponia brevirostris	2014	2014	Insecta	Animalia
152545677	7784175	Veronica glauca	1954	1954	Magnoliopsida	Plantae
152546761	7795128	Carex crus-corvi	1947	1947	Liliopsida	Plantae
213212276	7805464	Puccinia nigrescens	NA	NA	Pucciniomycetes	Fungi
152545490	7806790	Arnebia decumbens	1955	1955	Magnoliopsida	Plantae
152543416	7814921	Clarkia bottae	1893	1893	Magnoliopsida	Plantae
152546247	7823743	Malva maroccana	2005	2022	Magnoliopsida	Plantae
152546331	7826351	Ranunculus lanuginosus	1800	2024	Magnoliopsida	Plantae
213212670	7826520	Canna indica	2015	2020	Liliopsida	Plantae
152544387	7832723	Symphyotrichum lateriflorum	2008	2008	Magnoliopsida	Plantae
152545899	7846821	Oxybasis macrosperma	1895	1904	Magnoliopsida	Plantae
152545471	7853188	Reseda lutea vivantii	1898	1898	Magnoliopsida	Plantae
213213666	7863397	Petrosedum ochroleucum	1873	1898	Magnoliopsida	Plantae
152545910	7877091	Dysphania pseudomultiflora	1947	1947	Magnoliopsida	Plantae
213214357	7882289	Zophobas atratus	2021	2025	Insecta	Animalia
213215715	7882872	Prunus domestica	1985	2021	Magnoliopsida	Plantae
213215712	7925720	Poterium sanguisorba polygamum	1824	2025	Magnoliopsida	Plantae
213213995	7926816	Monsonia angustifolia	1893	1893	Magnoliopsida	Plantae
152545901	7933495	Sclerolaena muricata	1907	1911	Magnoliopsida	Plantae
213213069	7948459	Aira elegans	1898	1994	Liliopsida	Plantae
213212288	7954545	Puccinia conglomerata	1850	2012	Pucciniomycetes	Fungi
152545649	7963687	Linaria chalepensis	1954	2002	Magnoliopsida	Plantae
182135052	7975549	Amaranthus ralletii	1985	1985	Magnoliopsida	Plantae
152544536	7987143	Anoplophora chinensis	2005	2025	Insecta	Animalia
152546784	7998563	Diplachne fusca fusca	1911	1953	Liliopsida	Plantae
213215546	8006893	Kickxia elatine sieberi	1955	1971	Magnoliopsida	Plantae
152546073	8012084	Dianthus subacaulis	2002	2020	Magnoliopsida	Plantae
182135076	8012649	Rumex hybridus	2013	2013	Magnoliopsida	Plantae
159747169	8014966	Falco biarmicus	NA	2007	Aves	Animalia
152543950	8018277	Centaurea pectinata	2004	2004	Magnoliopsida	Plantae
152547051	8018483	Eragrostis neomexicana	1947	2011	Liliopsida	Plantae
213213449	8045384	Granaria frumentum	1924	1924	Gastropoda	Animalia
152547082	8047362	Sporobolus creber	1911	1911	Liliopsida	Plantae
159747067	8050384	Bonamia ostreae	1980	1980	Haplosporea	Protozoa
213215609	8076173	Lysimachia monelli	2004	2004	Magnoliopsida	Plantae
159748820	8078031	Artemisia afra	1893	1900	Magnoliopsida	Plantae
213212612	8082581	Synoicus chinensis	2001	2001	Aves	Animalia
152544722	8091002	Sempervivum globiferum	1893	2025	Magnoliopsida	Plantae
213212852	8112114	Elymus hystrix	1891	1891	Liliopsida	Plantae
152545735	8118326	Teucrium resupinatum	1998	1998	Magnoliopsida	Plantae
213214925	8129694	Armeria arenaria	1966	2015	Magnoliopsida	Plantae
152546047	8150863	Silene cretica	1950	1950	Magnoliopsida	Plantae
213214959	8160803	Alternanthera ficoidea	2001	2002	Magnoliopsida	Plantae
152547040	8174035	Avena nuda	1881	2009	Liliopsida	Plantae
152546022	8185812	Mesembryanthemum cordifolium	1892	1947	Magnoliopsida	Plantae
152545616	8186932	Scrophularia scopolii	1976	1976	Magnoliopsida	Plantae
152547052	8192063	Eragrostis lacunaria	1911	1949	Liliopsida	Plantae
152544021	8195160	Artemisia pontica	1850	1949	Magnoliopsida	Plantae
152546296	8201823	Valeriana phu	1850	1982	Magnoliopsida	Plantae
213212556	8219807	Trimeresurus albolabris	2021	2021	Squamata	Animalia
152545492	8227753	Anchusa procera	1904	2020	Magnoliopsida	Plantae
213212549	8228334	Daboia palaestinae	2022	2022	Squamata	Animalia
152547195	8241853	Anisocampium niponicum	2017	2017	Polypodiopsida	Plantae
152545903	8243150	Spirobassia hirsuta	1850	1850	Magnoliopsida	Plantae
159748110	8244019	Trachyspermum ammi	1892	1985	Magnoliopsida	Plantae
213213853	8261015	Trigonella foenum-graecum	2015	2021	Magnoliopsida	Plantae
213214700	8264893	Nephilingis cruentata	1986	1986	Arachnida	Animalia
152546048	8279669	Silene viscosa	1947	2022	Magnoliopsida	Plantae
152543951	8305028	Centaurea phrygia	1850	2023	Magnoliopsida	Plantae
213213472	8305409	Achatina achatina	2017	2017	Gastropoda	Animalia
152547041	8322034	Avena marquandii	1850	1925	Liliopsida	Plantae
213215363	8326061	Quercus coccinea	2004	2021	Magnoliopsida	Plantae
213214794	8332078	Viola gracilis	2019	2019	Magnoliopsida	Plantae
213212895	8338571	Hordeum marinum gussoneanum	1892	1956	Liliopsida	Plantae
213214746	8345607	Populus berolinensis	2015	2015	Magnoliopsida	Plantae
152544425	8351995	Frankliniella occidentalis	2018	2018	Insecta	Animalia
152544492	8364220	Torilis leptophylla	1872	1955	Magnoliopsida	Plantae
152546786	8369366	Diplachne fusca uninervia	1998	1998	Liliopsida	Plantae
182135135	8381801	Dasiphora davurica mandshurica	2008	2008	Magnoliopsida	Plantae
213212957	8389446	Triticum turgidum dicoccum	2012	2012	Liliopsida	Plantae
213214001	8391331	Erodium moschatum	1971	2022	Magnoliopsida	Plantae
152546616	8418777	Lilium hollandicum	2016	2017	Liliopsida	Plantae
213215004	8419625	Silene scabriflora	1860	1860	Magnoliopsida	Plantae
152546821	8420312	Phalaris platensis	1895	1921	Liliopsida	Plantae
213212274	8427910	Puccinia oreoselini	NA	NA	Pucciniomycetes	Fungi
159748459	8428595	Bugulina stolonifera	NA	NA	Gymnolaemata	Animalia
182133821	8566446	Aesculus indica	1997	1997	Magnoliopsida	Plantae
213214942	8577467	Amaranthus tuberculatus	1983	2023	Magnoliopsida	Plantae
213215510	8602699	Lindernia procumbens	1995	1995	Magnoliopsida	Plantae
213213533	8624880	Cernuella virgata	1867	1947	Gastropoda	Animalia
213215183	8708866	Centaurea psammogena	2006	2008	Magnoliopsida	Plantae
152546106	8720751	Koenigia divaricata	2008	2009	Magnoliopsida	Plantae
213213359	8740315	Marionfyfea adventor	2021	2025	NA	Animalia
182133725	8782549	Anolis	2018	2018	Squamata	Animalia
213213476	8790531	Lissachatina fulica	2018	2025	Gastropoda	Animalia
213213511	8791507	Physalis philadelphica	2008	2017	Magnoliopsida	Plantae
213213618	8864505	Macomopsis melo	2021	2021	Bivalvia	Animalia
213214887	8909872	Rumex hypogaeus	1900	1992	Magnoliopsida	Plantae
152545619	8949622	Verbascum chaixii	1912	2022	Magnoliopsida	Plantae
182133699	8953936	Caiman crocodilus	2017	2017	Crocodylia	Animalia
213215537	8983123	Veronica teucrium teucrium	1948	2019	Magnoliopsida	Plantae
213212580	8991514	Caracara plancus cheriway	NA	NA	Aves	Animalia
182133741	9022569	Chrysopelea ornata	2014	2025	Squamata	Animalia
213213570	9060332	Ipomoea heptaphylla	1993	2002	Magnoliopsida	Plantae
213214673	9067615	Mentzelia albicaulis	1893	1893	Magnoliopsida	Plantae
213212483	9099408	Elaphe quatuorlineata	2012	2013	Squamata	Animalia
213214092	9139578	Aulacaspis rosae	2020	2024	Insecta	Animalia
182133749	9187223	Pituophis melanoleucus	2013	2013	Squamata	Animalia
182133743	9195230	Spilotes pullatus	2010	2017	Squamata	Animalia
213213072	9231612	Lolium subulatum	1996	1997	Liliopsida	Plantae
213212721	9267300	Sporobolus advenus	1921	1921	Liliopsida	Plantae
213213107	9317568	Oloptum thomasii	1947	1997	Liliopsida	Plantae
213212442	9340142	Iris hollandica	2017	2021	Liliopsida	Plantae
213212453	9342283	Thamnophis marcianus	1993	1994	Squamata	Animalia
213212731	9379326	Sporobolus aculeatus	1901	1901	Liliopsida	Plantae
213212717	9382716	Sporobolus schoenoides	1914	1999	Liliopsida	Plantae
213212726	9405036	Spatula cyanoptera cyanoptera	NA	NA	Aves	Animalia
213212443	9416124	Zamenis scalaris	2023	2023	Squamata	Animalia
152543667	9442679	Bratislavia dadayi	2002	2016	Clitellata	Animalia
213214939	9454901	Amaranthus macrocarpus pallidus	1947	1949	Magnoliopsida	Plantae
213212725	9462721	Spatula versicolor versicolor	NA	NA	Aves	Animalia
213213020	9473367	Antigone vipio	2011	2011	Aves	Animalia
152543663	9479629	Tasserkidrilus americanus	2006	2016	Clitellata	Animalia
152546904	9484350	Lachnagrostis eriantha	1904	1951	Liliopsida	Plantae
156872745	9491873	Dichotomyctere fluviatilis	2001	2017	NA	Animalia
152543327	9518324	Procyon cancrivorus	2006	2018	Mammalia	Animalia
213214847	9554442	Tamarix gallica	2008	2021	Magnoliopsida	Plantae
182133911	9601519	Pseudemys rubriventris	2015	2015	Testudines	Animalia
213212723	9632508	Sporobolus alopecuroides	1909	1911	Liliopsida	Plantae
213213238	9662775	Gastoniella chaerophylla	2005	2005	Polypodiopsida	Plantae
159747158	9691034	Phoenicopterus ruber	NA	2002	Aves	Animalia
213214042	9711656	Pelargonium capitatum	1980	1980	Magnoliopsida	Plantae
213215403	9771172	Valerianella locusta locusta	2005	2015	Magnoliopsida	Plantae
182133918	9803191	Pelusios castaneus	2020	2020	Testudines	Animalia
213215083	10108775	Pentanema spiraeifolium	1868	1874	Magnoliopsida	Plantae
213212627	10236166	NA	1997	2020	Liliopsida	Plantae
159748397	10269496	Epuraea imperialis	2012	2014	Insecta	Animalia
159748235	10329298	Haplodrassus securifer	1992	1992	Arachnida	Animalia
159748902	10411852	NA	1863	1915	Magnoliopsida	Plantae
182133971	10578411	Laonome xeprovala	2017	2024	Polychaeta	Animalia
213215082	10629881	Pentanema hirtum	1850	1900	Magnoliopsida	Plantae
213215451	10646747	NA	2011	2018	Magnoliopsida	Plantae
213215208	10676000	Leuzea repens	1956	2004	Magnoliopsida	Plantae
213213239	10701161	Paramesotriton labiatus	2001	2007	Amphibia	Animalia
213213675	10730110	Crassula peduncularis	1894	1920	Magnoliopsida	Plantae
213213740	10773250	Melilotus siculus	1948	1948	Magnoliopsida	Plantae
213212281	10797854	Puccinia grisea	NA	NA	Pucciniomycetes	Fungi
213213227	10857535	Dryophytes japonicus	2021	2021	Amphibia	Animalia
213212760	10920460	Bathilda ruficauda	2009	2013	Aves	Animalia
213212822	10937982	Phonipara canora	2020	2020	Aves	Animalia
213215173	10948891	Podolepis aristata auriculata	1899	1899	Magnoliopsida	Plantae
213213042	10986555	Thinopyrum obtusiflorum	1900	1900	Liliopsida	Plantae
213214231	11107889	Graptostethus servus	2021	2021	Insecta	Animalia
213215131	11136683	Pulicaria arabica arabica	1898	1898	Magnoliopsida	Plantae
213212490	11205618	Leptodeira ashmeadii	2023	2023	Squamata	Animalia
213212736	11335341	Trisetaria panicea	1947	2015	Liliopsida	Plantae
213214692	11528335	Tliltocatl albopilosus	1986	1986	Arachnida	Animalia
213215228	11794300	Xanthium orientale saccharatum	2020	2020	Magnoliopsida	Plantae
213215339	12132283	Malva alcea ribifolia	2004	2010	Magnoliopsida	Plantae
213212963	12205713	Triticum aestivum compactum	1901	1954	Liliopsida	Plantae
213212764	12246414	Parapholis cylindrica	1906	2021	Liliopsida	Plantae
213215263	12254070	Cynanchica aristata	2020	2020	Magnoliopsida	Plantae
